"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26"
"219630_at",9.3897215382946,8.723402137841,10.1241254045627,10.5927123297991,9.01035839387096,10.7221792200908,8.86737194991935,9.85817037553375,9.8234018637376,7.71346314868148,9.61642655740081,9.64132011865544,8.71815811681167,11.0263370209899,9.97165689675108,10.8198719209573,10.1174989325497,9.8083355158232,9.84323492597782,9.97505857429815,9.47710919978252,8.68223941630529,9.98961841992632,10.445196584903,10.04028794336,10.1939497139716
"201444_s_at",9.78740876899993,10.6423472626734,9.90916958145726,10.5015747327693,7.70868722937768,9.32070960680103,8.61892832823473,10.2847736384647,10.5577759919452,10.8834711537843,9.21383234822561,10.1255668529657,8.63871610350102,9.64387967402668,9.80268081623547,10.5410995538239,10.6273067701191,9.43932748936689,9.65053726638225,10.8385978149287,10.0593471329058,10.7881522909784,10.2214156746246,10.1108687882221,9.9508576996365,9.99165403232501
"201911_s_at",8.62825142701334,9.84648520196578,8.64712902863911,9.70109584295061,8.77222319582899,8.17512953152111,8.62184662543528,9.85359604683992,8.51948887766537,8.79895723753381,8.39930197047415,9.59214851059001,8.35329597327854,9.04051820924571,8.31053750659809,8.60825805213611,9.49288165914179,8.57877528739466,8.52320641367909,9.22164302014967,8.83684160471089,9.68744608469961,8.6682723050952,8.87900786429087,8.75568782800704,9.83545587157171
"203775_at",6.8928399845329,7.00187138680991,6.80531125902803,7.2198053309355,7.63486912654343,7.13991587625386,8.09805681131034,7.77125452579748,6.87907275802549,6.73727451229769,8.04957586829019,8.44850647019072,7.45231584437529,8.245281793091,6.7943316461328,6.55129295921905,7.27966783205404,6.97427795414662,6.55248703696853,7.41686714857404,7.3106894702446,7.73538807034763,7.92587510315976,7.44542459372235,7.25042043688453,7.06947220157242
"218653_at",7.46572788656846,9.00603183514648,7.93189477343147,9.04551884145444,8.62075498059429,8.8037150214154,8.21103827961509,9.15907956595528,8.28632751665279,8.51632128145386,7.73016204029561,9.5930125156057,8.17262196451277,9.2278312869479,7.73566652231819,8.81956945914786,8.78518041984856,7.64787178718634,7.74770198557943,9.26621054964767,7.66930676403809,8.44311255296657,8.76257849978571,8.80663839718769,7.53030601299177,9.08771895550663
"204252_at",8.83292832691717,9.64751152446438,8.75965842511488,9.64407738063702,8.78741518420555,9.45221197029266,8.58448494288857,9.08959209021267,8.9830240753305,9.17015524790251,8.51466459207088,9.35361134285749,8.734695164096,9.39453316385703,8.54295404713216,9.92929940369017,9.43596773465927,7.99831299568603,8.45110234182014,9.19267958987946,8.57017431738563,9.74804649168713,9.77137323810991,10.1777829929626,8.50017043878211,8.98218081761798
"219799_s_at",10.696976817449,8.1227425757855,9.46456879778771,8.53877195658116,11.5204080460163,9.317430414417,11.2165739410511,7.78986432760268,9.88238180576609,7.88621662822939,11.4066720269277,8.11970637332885,11.4420928578268,8.60070910640456,11.1364486277446,7.33829227912878,8.39488024212446,11.3074900996895,10.0888088404057,7.97028628534277,11.074042754663,7.51232818753173,11.3411322417666,9.26769161810257,11.1486043816255,8.71592916824239
"202246_s_at",9.25138464199642,10.7252086100785,9.59286441673703,10.5597815773228,9.55864993506097,10.9894250343797,9.46455610678645,10.6430785820718,9.88695417010848,11.2208770760361,8.96530711678248,10.7143479205008,9.5182458043123,10.2523368340172,9.33094727263223,10.6371217410511,10.9858010193271,8.60355632380908,8.99101393054521,11.1098839432971,9.27513961708551,11.6524174794243,10.8464128764234,11.3128937867548,9.1083629650714,10.6022162791931
"213320_at",6.16954865250937,7.11311633907287,6.09637931212731,6.95614096985838,6.51045223463535,7.41011689819815,6.4292406767945,7.37785930042971,5.93157669872481,7.10382350479856,6.22187376184019,7.56407566484986,6.24610577632275,7.5025618714562,6.00396450628959,6.93825559430992,6.64713336584255,6.02361174045619,6.10503433351126,7.13103789017067,6.19149011531116,7.05980862408034,6.96481956124945,6.94170065723333,6.01563831096102,6.70380209280446
"209853_s_at",7.58985885702416,9.10244909052529,8.02929381740496,9.26573979351883,7.20819308513708,8.37105889691344,7.51457453471827,8.61572112753502,8.35034897247205,9.54759791332226,7.45292655078745,8.90939534674386,7.48918502832447,8.30404043330127,8.11027680581364,8.89253836341416,9.19352418465296,8.12521398102644,7.95460909986597,9.01442762460317,8.02263275444697,9.1474660202912,8.1804738292358,8.26555724329065,7.87880797200668,7.56688025671501
"214895_s_at",6.24193185903281,6.93910341905454,7.66023401445352,6.82113361309596,5.18879051305032,6.2411542925749,5.35347023365895,6.29960915506088,7.52929356717256,7.19490539693929,6.64034540016319,6.5439553477669,5.33178796095121,5.24895476269092,6.98420202341506,8.53185153459048,6.90599658892955,7.34199991671965,7.04534912087914,7.11729560109942,7.5054376472992,7.3630507672999,7.27382756893234,7.31491930821001,7.26425149205255,6.78798861534482
"204247_s_at",7.93229332115272,8.46703669119313,8.33123992523731,9.16755616040405,8.16586995646784,8.13979903091629,7.65098308477548,9.20888955375137,8.02928156314186,8.30450587175552,8.14259182835285,9.50235319089342,8.29465151497408,8.80644539932537,8.45861033991634,9.07650170844162,9.55976160564885,8.56701318230481,8.2362820736569,9.05875574301623,8.30683674843177,8.92364565217878,8.72598409622224,8.98546604173528,8.22080607548097,8.48379521748113
"202397_at",7.48506256545372,8.6316437774675,7.29169715750051,8.34811652501338,7.77826362692616,8.2842387982929,7.47695433414604,8.647486497934,8.04733598690358,8.36599760952006,7.61356184694494,8.56053603527662,7.6436215460958,8.31497903729301,7.31645324195291,10.393393152057,8.00574867139961,7.10889584644333,6.98034681422973,8.02361835993009,7.81692459406403,9.02010873513747,9.2181553520447,9.73215639589867,7.83470931074719,8.11083511790964
"204190_at",8.55793018765135,9.58943673285492,8.54521754730851,9.45007604024793,8.19230916790826,8.67734535119847,8.30033843679544,9.39424377065981,8.24894652458576,9.0873124554933,8.56889510591355,9.83459786647061,8.44411086784572,9.08892452211815,8.33060100766589,8.88247880299661,9.31166952306572,8.01488085075348,8.32122677705405,10.1412272460794,8.19932679744327,8.82996647196853,8.6348859604542,8.56807069339223,8.19551616383245,8.79504413412636
"201584_s_at",8.81497074688841,9.04958071922163,8.80208976846779,9.34482824568046,9.22787641737933,9.36897566635598,9.35953351142692,10.1204136046782,9.01798865151784,9.66408772735162,9.48507899122918,10.2707755582964,9.14694138625472,10.2879445741616,9.38325532064101,10.5311174955338,9.97409830730269,8.79939292189638,9.0183916084419,9.75584388453736,9.06561342804678,9.48367811095817,10.3696137149201,10.4894963997102,8.96360464984334,9.64228363658547
"212296_at",9.72961030451242,10.7807485273892,9.9867557824245,10.8469456681461,10.5528539348941,10.5280301474883,10.5710212988219,11.3471043342802,10.2784033309839,11.2334790662051,10.1423777786171,11.4713781905176,10.4407494156032,11.5123578311493,9.52100284487859,11.1985751635696,11.5594908510413,9.44496567650846,9.93113299344535,10.5908565594729,9.95393351315001,11.1535649212826,10.7885371394028,11.0798290969575,10.2186848736085,10.9699880348181
"211297_s_at",8.004045389662,9.15398439937329,8.03690039341524,8.36984437342757,8.03436743833006,8.83608188545161,7.99561277086473,8.47527422011951,8.10898053955873,8.77063629337928,8.48839823154151,8.75657233670699,7.78473059258878,8.98860718497027,7.65326598319796,8.94218454889302,8.58849527692669,7.79880521560872,7.58363738597235,9.36623487894349,7.91488368020363,8.50888086632087,8.42063362583015,8.57137605656547,8.31956348300411,9.00492036155665
"205929_at",12.2494986589561,10.6127432071535,12.6879941807937,11.3720721472751,12.2725598913717,11.5291483340988,12.4699371417584,10.5789553183454,12.368407270763,10.0280110743039,12.7400938092089,10.5768630892823,12.3501818171001,11.1588439499553,12.5140909459919,9.51363725538723,10.5019209995179,13.087151119068,12.5525273560954,10.2717602977096,12.3834104364757,9.4014058602463,12.0877435639612,11.3842476695105,12.4414497841929,11.1875655688997
"203498_at",8.23627012391951,7.35915594209326,8.83153539684195,7.04073358849918,8.50344989955953,7.30356436361229,9.2232240262604,7.22329728542581,8.63280176305821,7.25798874588594,8.29178799476548,7.24503534526734,8.51384063451428,7.26760653950682,8.29819558326899,6.98378320986497,7.26947318807391,7.94710047755514,8.55914815238682,7.13217941259741,8.70142798533277,7.52079935962512,8.52065681973514,7.45554181316755,8.47159926923289,7.41494687762181
"204885_s_at",6.32426586947944,6.63461603760397,6.82762844910239,8.39717613230832,6.60312592568249,9.16480041701929,6.54755837636445,7.47545650268338,6.54002544978166,6.9662529074952,6.81907773659471,7.99845957750551,5.9122360964218,8.58726789745905,6.94406858493831,10.5579300377472,6.98356289767558,6.87987813155558,6.36175682750788,6.8816557497281,6.86477178624516,7.66817079599657,6.59020911622057,6.30450840009493,6.5009549063662,10.0144024798541
"208206_s_at",8.57222469578794,7.67326804016365,8.03621005661037,7.58715917748742,8.03495306686056,7.12200348909992,7.89121570187246,7.22147889118349,7.76024757529952,6.87836831794665,7.40970934752373,7.04259544994811,8.46869050557839,7.14865941688987,8.21446987804335,6.87107552507925,7.24988185589611,8.23874796502871,8.00377869628382,7.15963567680237,7.90460620950752,6.88610336445444,7.31730406848033,7.19280335742977,7.50073489417171,7.40149598321076
"208766_s_at",9.4580560350966,9.88835819120658,9.45947129540631,10.2381089547231,10.0506525066065,10.7121468340427,10.304421454392,10.2761910915825,9.95394678242407,10.2545605953364,9.79818168741437,10.4996808988623,9.83613634086373,10.4004148545206,9.0897855923646,10.2600415062011,9.71356250983841,8.09533675221805,9.03184778493722,10.4091420237621,9.79260814544103,10.2847267348682,10.8043752866165,10.6915478424901,9.49619113578751,10.3508322393236
"204831_at",6.85304437962467,7.69302656210371,7.01430026674555,7.24807670547694,7.09861645177286,7.46836927717332,7.73610253908234,7.81863543344313,6.2958193229368,7.79551852277709,7.23872368264322,8.429184828355,6.92568204737624,8.44185074493836,6.9179287791847,7.04714457796209,7.24299463717685,6.68300190708665,6.76255560265579,7.9900319832306,6.87110909442291,7.34972274964936,7.17515436043262,6.92329940296637,7.00641211840875,8.05890151466318
"220773_s_at",7.0418404523939,7.90508454858327,7.43210486644933,8.03709795312841,6.88245046410807,7.29664123887035,6.46740834380875,7.51220032691798,7.86774804021867,7.75943694445908,6.9092424541171,7.81913180609895,6.71712277083219,6.78075986112135,7.21578637276167,9.17641696863435,7.54895022789024,7.12324472806794,6.8373361947724,8.2992498199767,7.13214201993837,7.16219324805769,8.22851009738021,8.61130146792774,6.9891239642371,7.82127162823007
"209482_at",8.44186929274334,8.8585724664863,8.54668778491528,9.14073506075955,8.89885865783913,8.8437451028213,8.84438196608134,9.39067522231885,8.50380647884948,8.69807110585398,8.66840733303454,9.4637604275871,8.67285096788756,9.41999832181591,8.45925271847952,9.54353031740776,9.46369166854855,8.28015096419645,8.11525576035187,9.31148563443414,8.37953229771069,9.42183471864019,8.97417566103878,9.30308071260236,8.54764412245378,8.87457875370818
"203196_at",7.45336352534976,8.24507964047801,7.63144294821965,6.48461993583844,8.26896952644922,8.4272709706713,8.1047345210183,8.16735257788554,7.58654786257894,8.08246368974472,7.81710646508517,8.6252205109798,7.50687493368302,7.1725873468466,7.3917170997044,6.63784831014933,8.32903240505165,6.97254750455061,6.95561492018744,8.23535849940088,7.73801350346075,7.91545146793198,8.01880062955223,8.1701135929144,7.6458830491333,8.15210836286672
